Time,BOI_FLOW_1,BOI_FLOW_2,BOI_GAS_CSUM_1,BOI_GAS_CSUM_2,BOI_RW_TEMP_1,BOI_RW_TEMP_2,BOI_STA_1,BOI_STA_2,BOI_SW_TEMP_1,BOI_SW_TEMP_2,HWL_DP,HWL_DPSPT,HWL_RW_TEMP,HWL_SW_TEMP,OA_TEMP,PM_POW_1,PM_POW_2,PM_SPD_1,PM_SPD_2,PM_STA_1,PM_STA_2,SEC_POW
125,102.269043,5.35E-05,734.9253149,0,135.7510376,68.01131439,1,0,174.7009125,175.9570923,480.5183062,480.5220059,140.0072937,174.6991577,10.649775,1.814085364,-4.80E-14,0.544217944,0,1,0,507.2923141
126,100.5148697,5.17E-05,722.0329451,0,135.8420563,68.01131439,1,0,174.7459106,175.9570923,480.5210017,480.5220059,140.0296021,174.7438812,10.649775,1.770091176,-4.72E-14,0.538847089,0,1,0,507.4577691
127,98.91418457,5.00E-05,709.3249351,0,135.9298401,68.01131439,1,0,174.7899017,175.9570923,480.5227987,480.5220059,140.029541,174.7879791,10.649775,1.730793238,-4.65E-14,0.534133255,0,1,0,507.7289965
128,98.1651535,4.93E-05,702.2620311,0,136.0145874,68.01131439,1,0,174.8272552,175.9570923,480.5233272,480.5220059,140.0157623,174.8256683,10.649775,1.712676167,-4.62E-14,0.532171309,0,1,0,507.802418
129,98.28329468,4.94E-05,701.4206876,0,136.0970459,68.01131439,1,0,174.857254,175.9570923,480.5227987,480.5220059,139.9998322,174.8559418,10.649775,1.71552074,-4.63E-14,0.532837629,0,1,0,507.802418
130,93.85562134,4.51E-05,676.0757444,0,136.1782379,68.01131439,1,0,174.9089966,175.9570923,480.5286653,480.5220059,140.1374359,174.9053802,10.649775,1.611739039,-4.45E-14,0.51630348,0,1,0,436.0703697
131,91.60474396,4.29E-05,650.5105365,0,136.2533264,68.01131439,1,0,174.9654083,175.9570923,480.5275026,480.5220059,139.9749451,174.9644775,10.649775,1.56116724,-4.36E-14,0.514431,0,1,0,542.768845
132,97.84552765,4.90E-05,690.4982428,0,136.3265991,68.01131439,1,0,174.9510803,175.9570923,480.5196804,480.5220059,139.8938599,174.9519501,10.649775,1.704986572,-4.61E-14,0.533358574,0,1,0,512.7824801
133,103.0456162,5.43E-05,727.687357,0,136.4025269,68.01131439,1,0,174.9380035,175.9570923,480.5151351,480.5220059,139.9099121,174.9381714,10.649775,1.833871245,-4.83E-14,0.548012137,0,1,0,509.5010424
134,104.5818176,5.59E-05,740.4969261,0,136.4803162,68.01131439,1,0,174.9498749,175.9570923,480.515505,480.5220059,139.9724121,174.9488831,10.649775,1.873611331,-4.90E-14,0.551534534,0,1,0,509.9109794
135,75.90888214,2.95E-05,576.2778323,0,136.5594635,68.0113678,1,0,175.1275177,175.9570923,480.5534004,480.5220059,140.8841248,175.110321,10.649775,1.245416045,-3.84E-14,0.451187193,0,1,0,96.82500796
136,37.7080574,7.27E-06,295.1139634,0,136.6130219,68.0113678,1,0,175.4297485,175.9570923,480.5787696,480.5220059,141.3659363,175.4033356,10.649775,0.680899978,-3.04E-14,0.358122826,0,1,0,781.0953795
137,31.09704971,4.95E-06,216.7595953,0,136.6409912,68.0113678,1,0,175.5515289,175.9570923,480.5675649,480.5220059,140.2698669,175.5423584,10.649775,0.594935954,-2.97E-14,0.352294475,0,1,0,781.0953795
138,50.19649887,1.29E-05,338.3033841,0,136.6653748,68.0113678,1,0,175.4501801,175.9570923,480.5372275,480.5220059,139.2871399,175.4633179,10.649775,0.842925131,-3.24E-14,0.408178538,0,1,0,456.1946157
139,88.92170715,4.04E-05,590.0055005,0,136.6984406,68.0113678,1,0,175.2070007,175.9570923,480.4916156,480.5220059,138.861969,175.2233124,10.649775,1.502646446,-4.26E-14,0.524741232,0,1,0,487.0181108
140,146.9388733,0.000110447,983.850895,0,136.7538147,68.0113678,1,0,174.816391,175.9570923,480.4382873,480.5220059,139.0600586,174.8280792,10.649775,3.32657218,-7.50E-14,0.69490844,0,1,0,533.4569847
141,163.8842773,0.000137389,1151.452949,0,136.8467102,68.0113678,1,0,174.6599884,175.9570465,480.4517648,480.5220059,139.8916626,174.6574707,10.649775,4.137129307,-8.99E-14,0.713419557,0,1,0,510.4166868
142,123.2518463,7.77E-05,897.9142681,0,136.9501953,68.0113678,1,0,174.9453583,175.9570465,480.5063087,480.5220059,140.4947662,174.9332733,10.649775,2.423368931,-5.87E-14,0.603069782,0,1,0,510.7371551
143,88.71578217,4.03E-05,644.8339223,0,137.0295105,68.0113678,1,0,175.2330933,175.9570465,480.5471638,480.5220059,140.5722656,175.222168,10.649775,1.498393893,-4.25E-14,0.494974762,0,1,0,511.9901942
144,74.54205322,2.84E-05,531.2805707,0,137.0875244,68.0113678,1,0,175.3742676,175.9570465,480.5535589,480.5220059,140.3323975,175.3690033,10.649775,1.220612645,-3.80E-14,0.460272759,0,1,0,509.9217142
145,75.15219116,2.89E-05,524.7841191,0,137.1353149,68.0113678,1,0,175.4016266,175.9570465,480.5441512,480.5220059,140.0015869,175.4020081,10.649775,1.231615186,-3.81E-14,0.466519207,0,1,0,509.9217142
146,86.28127289,3.81E-05,594.0581576,0,137.1811829,68.0113678,1,0,175.3482819,175.9570465,480.5258113,480.5220059,139.7429199,175.3522491,10.649775,1.44713819,-4.17E-14,0.503810883,0,1,0,510.4457404
147,102.4382095,5.37E-05,703.2631142,0,137.2313232,68.0113678,1,0,175.2519989,175.9570465,480.5103255,480.5220059,139.6820068,175.2561646,10.649775,1.818357348,-4.80E-14,0.545865595,0,1,0,510.7734995
148,113.1923828,6.55E-05,783.2776556,0,137.2892303,68.0113678,1,0,175.1854706,175.9570465,480.5014462,480.5220059,139.8186035,175.1869049,10.649775,2.11119628,-5.32E-14,0.579725981,0,1,0,510.1148305
149,112.3066177,6.45E-05,785.6527181,0,137.352356,68.0113678,1,0,175.2000275,175.9570465,480.5086342,480.5220059,140.0164185,175.1981049,10.649775,2.085566759,-5.27E-14,0.572828591,0,1,0,511.3910245
150,103.5450287,5.48E-05,728.5347824,0,137.4147491,68.0113678,1,0,175.2769928,175.9570465,480.521266,480.5220059,140.1425476,175.2733612,10.649775,1.846723795,-4.85E-14,0.545341671,0,1,0,510.3574806
151,95.35586548,4.65E-05,669.6292297,0,137.4718323,68.0113678,1,0,175.3558655,175.9570465,480.5298809,480.5220059,140.1481934,175.3526764,10.649775,1.646259785,-4.51E-14,0.521127939,0,1,0,511.619496
152,91.64948273,4.30E-05,639.7788998,0,137.5236206,68.0113678,1,0,175.4038849,175.9570465,480.5313608,480.5220059,140.076416,175.4021759,10.649775,1.562168956,-4.36E-14,0.511808455,0,1,0,511.1430986
153,92.52513123,4.38E-05,641.8586642,0,137.5720215,68.0113678,1,0,175.4178314,175.9570465,480.5276611,480.5220059,139.9859924,175.4176178,10.649775,1.58167088,-4.40E-14,0.516412497,0,1,0,511.1430986
154,96.26057434,4.74E-05,665.2144109,0,137.6193695,68.0113678,1,0,175.4088287,175.9570465,480.5222702,480.5220059,139.9291382,175.4093781,10.649775,1.667374015,-4.54E-14,0.528070092,0,1,0,511.1477515
155,100.0746994,5.12E-05,691.2411047,0,137.6672668,68.0113678,1,0,175.3964081,175.9570465,480.518042,480.5220059,139.9286957,175.3967896,10.649775,1.759194732,-4.70E-14,0.539980054,0,1,0,511.6940166
156,101.813797,5.30E-05,704.3314637,0,137.7159424,68.0113678,1,0,175.3971252,175.9570465,480.5177248,480.5220059,139.9660492,175.3967896,10.649775,1.802569509,-4.78E-14,0.543578088,0,1,0,511.3606154
157,101.2051468,5.24E-05,701.1617337,0,137.7646637,68.0113678,1,0,175.4146423,175.9570465,480.5195747,480.5220059,140.0071411,175.4136505,10.649775,1.787285209,-4.75E-14,0.540984213,0,1,0,512.1426062
158,99.38730621,5.05E-05,688.7912284,0,137.8122864,68.0113678,1,0,175.4415131,175.9570465,480.5220059,480.5220059,140.0310364,175.4401855,10.649775,1.742324591,-4.67E-14,0.535428882,0,1,0,511.5585312
159,97.71196747,4.88E-05,676.4432185,0,137.8582764,68.0113678,1,0,175.4680328,175.9570465,480.5236972,480.5220059,140.03125,175.4668274,10.649775,1.701798677,-4.60E-14,0.530485332,0,1,0,511.5445356
160,97.0266571,4.82E-05,670.3364067,0,137.9025421,68.0113678,1,0,175.4877014,175.9570465,480.5239614,480.5220059,140.0141602,175.4868774,10.649775,1.685467482,-4.57E-14,0.528779805,0,1,0,438.434844
161,92.26681519,4.35E-05,643.6275959,0,137.9464417,68.0113678,1,0,175.5254364,175.9570465,480.5299866,480.5220059,140.1486969,175.5224762,10.649775,1.575898647,-4.39E-14,0.510991812,0,1,0,438.434844
162,90.13396454,4.16E-05,619.3808984,0,137.9866333,68.0113678,1,0,175.5655365,175.9569855,480.5281897,480.5220059,139.9699402,175.5653839,10.649775,1.528897405,-4.31E-14,0.51021409,0,1,0,549.554513
163,96.85597992,4.80E-05,661.8491833,0,138.0246582,68.0113678,1,0,175.5337982,175.9569855,480.5197861,480.5220059,139.8852539,175.5354462,10.649775,1.681410432,-4.57E-14,0.530361533,0,1,0,515.429393
164,102.45858,5.37E-05,701.1187946,0,138.0639954,68.0113678,1,0,175.5041351,175.9569855,480.5147651,480.5220059,139.9006348,175.5050049,10.649775,1.818888307,-4.80E-14,0.546276808,0,1,0,514.2704389
165,104.3059921,5.57E-05,716.2421684,0,138.1049194,68.0113678,1,0,175.4996796,175.9569855,480.5148708,480.5220059,139.9662781,175.4992981,10.649775,1.866417289,-4.89E-14,0.550753415,0,1,0,515.1399201
166,102.3628693,5.36E-05,705.1174113,0,138.1463928,68.0113678,1,0,175.5224762,175.9569855,480.5189404,480.5220059,140.0336151,175.5211029,10.649775,1.816468596,-4.80E-14,0.543869257,0,1,0,513.539704
167,72.88562012,2.72E-05,537.3432343,0,138.1916504,68.0113678,1,0,175.6907806,175.9569855,480.5516562,480.5220059,140.9170837,175.674469,10.649775,1.191045165,-3.75E-14,0.454099357,0,1,0,98.082352
168,36.06998825,6.66E-06,273.0956502,0,138.2250977,68.0113678,1,0,175.9628143,175.9569855,480.5800909,480.5220059,141.3766937,175.9383087,10.649775,0.659693658,-3.02E-14,0.3524912,0,1,0,788.9945711
169,29.9905262,4.60E-06,201.523433,0,138.2416992,68.0113678,1,0,176.0644836,175.9569855,480.5676177,480.5220059,140.2728424,176.0570679,10.649775,0.580355525,-2.95E-14,0.349789083,0,1,0,788.9945711
170,49.38951874,1.25E-05,321.465815,0,138.2520752,68.0113678,1,0,175.9514923,175.9569855,480.5384431,480.5220059,139.2518311,175.9659882,10.649775,0.832168877,-3.22E-14,0.402707279,0,1,0,461.9967134
171,89.54329681,4.10E-05,575.1285872,0,138.2617493,68.0113678,1,0,175.6933136,175.9569855,480.4881274,480.5220059,138.8185272,175.7102814,10.649775,1.515996099,-4.28E-14,0.531661928,0,1,0,492.1590116
172,149.3783417,0.000114144,971.100239,0,138.2776184,68.0113678,1,0,175.2879791,175.9569855,480.4356976,480.5220059,139.0492859,175.2997894,10.649775,3.434162617,-7.70E-14,0.701437533,0,1,0,538.606422
173,164.2431641,0.000137992,1124.890175,0,138.3197021,68.01142883,1,0,175.1338959,175.9569855,480.4522404,480.5220059,139.9215088,175.1311493,10.649775,4.155959129,-9.02E-14,0.71310699,0,1,0,515.3045324
174,121.1064301,7.50E-05,860.4480278,0,138.3787994,68.01142883,1,0,175.4192047,175.9569855,480.5147122,480.5220059,140.5250244,175.4072266,10.649775,2.353504896,-5.75E-14,0.581734776,0,1,0,514.8076912
175,86.76649475,3.85E-05,613.8597371,0,138.4262695,68.01142883,1,0,175.6891327,175.9569855,480.5483265,480.5220059,140.5790405,175.6789246,10.649775,1.457278371,-4.18E-14,0.49029997,0,1,0,515.0303007
176,73.42815399,2.76E-05,508.8219664,0,138.4598694,68.01142883,1,0,175.8105316,175.9569855,480.5537703,480.5220059,140.3210754,175.8061981,10.649775,1.200674653,-3.76E-14,0.457418829,0,1,0,514.5698772
177,74.87630463,2.87E-05,508.3008712,0,138.4856873,68.01142883,1,0,175.8209229,175.9569855,480.5435169,480.5220059,139.9798889,175.8222351,10.649775,1.226619005,-3.81E-14,0.466051519,0,1,0,514.5698772
178,86.87412262,3.86E-05,581.9757329,0,138.5083313,68.01142883,1,0,175.7524261,175.9569855,480.5243843,480.5220059,139.7225952,175.7570953,10.649775,1.459458828,-4.19E-14,0.505820692,0,1,0,515.2429814
179,103.5123978,5.48E-05,692.6043861,0,138.5319519,68.01142883,1,0,175.6444244,175.9569855,480.5063087,480.5220059,139.6765137,175.6489258,10.649775,1.845837951,-4.85E-14,0.555496633,0,1,0,516.2279439
180,113.7962189,6.62E-05,768.6703576,0,138.5602417,68.01142883,1,0,175.5720825,175.9569855,480.5009177,480.5220059,139.828949,175.5736237,10.649775,2.128846645,-5.35E-14,0.581193686,0,1,0,515.0213245
181,111.9137726,6.41E-05,764.877497,0,138.5933075,68.01142883,1,0,175.5835114,175.9569855,480.5093213,480.5220059,140.032135,175.5816956,10.649775,2.074283123,-5.25E-14,0.571344972,0,1,0,516.3402378
182,102.6461182,5.39E-05,705.5182988,0,138.627594,68.01142883,1,0,175.6534882,175.9569855,480.5216888,480.5220059,140.151886,175.6501923,10.664001,1.823683023,-4.81E-14,0.543867886,0,1,0,515.1882816
183,94.53359222,4.57E-05,648.3424758,0,138.6592255,68.01142883,1,0,175.7214966,175.9569855,480.530568,480.5220059,140.1485901,175.71875,10.678228,1.627261281,-4.47E-14,0.518632591,0,1,0,516.3243372
184,91.29064178,4.26E-05,622.2232357,0,138.6874084,68.01142883,1,0,175.7567596,175.9569855,480.531308,480.5220059,140.0668945,175.755661,10.678228,1.554235101,-4.35E-14,0.511011183,0,1,0,516.3243372
185,92.6791153,4.39E-05,628.0557791,0,138.7130585,68.01142883,1,0,175.7580261,175.9569244,480.5270798,480.5220059,139.9764862,175.7584076,10.692402,1.585122943,-4.40E-14,0.517025471,0,1,0,515.1805511
186,96.70664978,4.78E-05,653.2804048,0,138.7375488,68.01142883,1,0,175.7386322,175.9569244,480.5215302,480.5220059,139.9229279,175.739624,10.706629,1.677883148,-4.56E-14,0.529436588,0,1,0,516.2352348
187,100.4592209,5.16E-05,678.9292927,0,138.7623291,68.01142883,1,0,175.7183685,175.9569244,480.5178305,480.5220059,139.930069,175.7190247,10.720856,1.76870203,-4.72E-14,0.540524602,0,1,0,515.8534354
188,101.8443909,5.31E-05,689.854009,0,138.7878113,68.01142883,1,0,175.7133636,175.9569244,480.5177248,480.5220059,139.9724731,175.7132568,10.735029,1.803341389,-4.78E-14,0.543510914,0,1,0,515.1865596
189,101.0656433,5.22E-05,685.8652844,0,138.8136902,68.01142883,1,0,175.7239075,175.9569244,480.5198389,480.5220059,140.0137329,175.7231445,10.749256,1.78379786,-4.74E-14,0.54043752,0,1,0,516.5514897
190,99.00736237,5.01E-05,672.2842028,0,138.8392334,68.01142883,1,0,175.7444611,175.9569244,480.5224287,480.5220059,140.036087,175.7434692,10.777655,1.733057976,-4.66E-14,0.534252226,0,1,0,515.0348071
191,97.40660858,4.85E-05,660.6359691,0,138.8638916,68.01142883,1,0,175.7629089,175.9569244,480.5239614,480.5220059,140.029541,175.762146,10.791883,1.694504857,-4.59E-14,0.529613853,0,1,0,440.5968962
192,91.67856598,4.30E-05,628.0154779,0,138.8887939,68.01142883,1,0,175.8000488,175.9569244,480.5307794,480.5220059,140.1663818,175.7971344,10.791883,1.562811971,-4.36E-14,0.509503841,0,1,0,552.7118961
193,89.16751862,4.07E-05,601.4651976,0,138.9111328,68.01142883,1,0,175.8358002,175.9569244,480.5292996,480.5220059,139.978363,175.8359222,10.806055,1.508019209,-4.27E-14,0.507262111,0,1,0,552.7118961
194,96.18755341,4.73E-05,644.7928883,0,138.9306335,68.01142883,1,0,175.7966919,175.9569244,480.5202089,480.5220059,139.8768921,175.7987823,10.820282,1.665653229,-4.54E-14,0.528505743,0,1,0,520.9347269
195,102.4889984,5.37E-05,688.2402004,0,138.950592,68.01142883,1,0,175.7563171,175.9569244,480.514448,480.5220059,139.8889771,175.7576447,10.8344555,1.819660783,-4.81E-14,0.54642415,0,1,0,517.404887
196,104.6116714,5.60E-05,705.6446982,0,138.9720154,68.01142883,1,0,175.7430878,175.9569244,480.5143951,480.5220059,139.9626465,175.7430878,10.848682,1.874388218,-4.90E-14,0.551643133,0,1,0,516.8806776
197,102.5536118,5.38E-05,694.3315511,0,138.9946289,68.01142883,1,0,175.7601166,175.9569244,480.5186762,480.5220059,140.0342102,175.7589569,10.862854,1.821317792,-4.81E-14,0.544403136,0,1,0,517.0925523
198,98.96027374,5.01E-05,670.5099952,0,139.0170593,68.01142883,1,0,175.7902679,175.9569244,480.5232215,480.5220059,140.0621796,175.7888947,10.877081,1.731914878,-4.65E-14,0.533393383,0,1,0,516.8878586
199,70.81678009,2.57E-05,512.3592804,0,139.0447388,68.01142883,1,0,175.9429169,175.9569244,480.5569415,480.5220059,140.908905,175.9276581,10.905481,1.154856682,-3.69E-14,0.439323306,0,1,0,99.14108416
200,35.49565125,6.45E-06,263.3134011,0,139.0679626,68.01142883,1,0,176.1936798,175.9569244,480.5770255,480.5220059,141.3553772,176.1706696,10.905481,0.652249336,-3.02E-14,0.358244985,0,1,0,792.8919218
201,29.95255089,4.59E-06,196.9995261,0,139.078949,68.01142883,1,0,176.2839355,175.9569244,480.5669835,480.5220059,140.2448273,176.2779541,10.919653,0.579852462,-2.95E-14,0.349859416,0,1,0,792.8919218
202,50.13921356,1.29E-05,319.8513469,0,139.0821991,68.01142883,1,0,176.1619873,175.9569244,480.5370689,480.5220059,139.2162781,176.1773224,10.933882,0.842158854,-3.23E-14,0.405118704,0,1,0,465.2011757
203,91.69561005,4.30E-05,578.1981502,0,139.0796204,68.01142883,1,0,175.8933258,175.9569244,480.4871232,480.5220059,138.8020935,175.9105682,10.948109,1.563069105,-4.36E-14,0.534482479,0,1,0,493.3256961
204,151.6959686,0.000117714,971.2748533,0,139.0748291,68.01142883,1,0,175.4854584,175.9569244,480.4341648,480.5220059,139.0717163,175.4968262,10.96228,3.539111614,-7.89E-14,0.706880271,0,1,0,541.143056
205,163.1669922,0.000136189,1102.812638,0,139.0907593,68.01142883,1,0,175.3493805,175.9569244,480.4544074,480.5220059,139.9597778,175.3461456,10.976507,4.099725723,-8.92E-14,0.709181011,0,1,0,517.8381987
206,118.9676971,7.24E-05,832.6162044,0,139.1269226,68.01142883,1,0,175.6359711,175.9569244,480.5170378,480.5220059,140.5345459,175.6243134,10.990681,2.285665989,-5.63E-14,0.575562239,0,1,0,518.3933301
207,85.80366516,3.77E-05,597.1845453,0,139.1577759,68.01147461,1,0,175.8894196,175.9569244,480.5491722,480.5220059,140.5693665,175.8798676,11.019079,1.437337518,-4.15E-14,0.486994117,0,1,0,517.6613128
208,73.26009369,2.75E-05,499.4386263,0,139.1788788,68.01147461,1,0,175.998291,175.9568787,480.5536646,480.5220059,140.3061218,175.9945526,11.019079,1.19768703,-3.76E-14,0.456550121,0,1,0,518.5348607
209,75.32888031,2.90E-05,503.1336648,0,139.1933289,68.01147461,1,0,175.9996185,175.9568787,480.5425656,480.5220059,139.9617004,176.0014191,11.033308,1.234818101,-3.82E-14,0.467605233,0,1,0,518.5348607
210,87.83564758,3.95E-05,579.5199213,0,139.2038269,68.01147461,1,0,175.9236908,175.9568787,480.5232744,480.5220059,139.7142334,175.9286346,11.04748,1.479639411,-4.22E-14,0.508548319,0,1,0,517.0640483
211,104.2437363,5.56E-05,687.8770495,0,139.2134857,68.01147461,1,0,175.8135529,175.9568787,480.5061501,480.5220059,139.6846313,175.8180084,11.061707,1.864771247,-4.88E-14,0.55642128,0,1,0,517.1383125
212,113.719841,6.62E-05,758.0284095,0,139.2263489,68.01147461,1,0,175.7431335,175.9568787,480.5013405,480.5220059,139.8420105,175.7445679,11.07588,2.126607895,-5.34E-14,0.580659807,0,1,0,517.7538225
213,111.1644363,6.32E-05,749.8924664,0,139.2436981,68.01147461,1,0,175.754837,175.9568787,480.5102726,480.5220059,140.0437775,175.7530823,11.090107,2.052912474,-5.21E-14,0.568921924,0,1,0,517.3246508
214,101.8334808,5.30E-05,690.530264,0,139.2632446,68.01147461,1,0,175.820816,175.9568787,480.5225344,480.5220059,140.1533203,175.8177338,11.118452,1.80308044,-4.78E-14,0.541325808,0,1,0,517.4949053
215,94.06666565,4.53E-05,636.3921293,0,139.281601,68.01147461,1,0,175.8816223,175.9568787,480.5307266,480.5220059,140.1440277,175.8792572,11.132679,1.616560817,-4.45E-14,0.517324924,0,1,0,517.5999084
216,91.15929413,4.25E-05,613.0065963,0,139.2974854,68.01147461,1,0,175.9101257,175.9568787,480.5310437,480.5220059,140.0604858,175.9093628,11.132679,1.551339507,-4.34E-14,0.510778427,0,1,0,516.3915303
217,92.76464844,4.40E-05,620.4573082,0,139.3112183,68.01147461,1,0,175.905899,175.9568787,480.5267098,480.5220059,139.9719849,175.9065094,11.146851,1.587043166,-4.40E-14,0.517327666,0,1,0,516.3915303
218,96.85505676,4.80E-05,646.0493347,0,139.3237305,68.01147461,1,0,175.8823853,175.9568787,480.5212131,480.5220059,139.9214478,175.8835907,11.1610775,1.68139267,-4.57E-14,0.529865265,0,1,0,517.8312009
219,100.4656372,5.16E-05,670.7901988,0,139.3362579,68.01147461,1,0,175.8594818,175.9568787,480.5178305,480.5220059,139.9330902,175.8602448,11.175251,1.768861175,-4.72E-14,0.540317595,0,1,0,516.4359716
220,101.7049255,5.29E-05,680.6862806,0,139.3495483,68.01147461,1,0,175.852066,175.9568787,480.5178305,480.5220059,139.9740601,175.852066,11.189478,1.799826264,-4.77E-14,0.543070555,0,1,0,517.4811662
221,100.7819748,5.20E-05,676.0659988,0,139.3634491,68.01147461,1,0,175.8598633,175.9568787,480.5200504,480.5220059,140.0180664,175.8592072,11.2036495,1.77672565,-4.73E-14,0.539477468,0,1,0,516.2707731
222,98.70005035,4.98E-05,662.3983061,0,139.3774109,68.01147461,1,0,175.8772278,175.9568787,480.5226401,480.5220059,140.0354309,175.8764038,11.23205,1.725595117,-4.64E-14,0.53333503,0,1,0,517.4607225
223,91.87327576,4.32E-05,623.3375286,0,139.392395,68.01147461,1,0,175.917984,175.9568787,480.5309908,480.5220059,140.1867065,175.9149017,11.246222,1.567134261,-4.37E-14,0.509760261,0,1,0,555.0728533
